Ticker,31-Jan-22,30-Apr-22,31-Jul-22,31-Oct-22,31-Jan-23,30-Apr-23,31-Jul-23,31-Oct-23,31-Jan-24,30-Apr-24,31-Jul-24,31-Jan-25,30-Apr-25,31-Jul-25,31-Oct-25
UROY,10.943,-9.31,-26.667,-38.032,-52.163,-20.913,-13.166,16.738,44.33,10.64196805,61.81048502,194.6596805,205.7961863,265.3610411,232.9646228
USAC,12.368,15.169,9.625,27.102,19.482,12.832,38.597,9.329,20.206,9.218,-13.586,64.84838586,27.11793098,35.37616347,42.91278652
USAP,-0.213,-27.773,-26.441,-2.842,2.878,80.048,108.378,142.904,174.364,151.981,185.668,377.206608,149.583012,129.246949,110.1293782
USAS,-56.364,-53.805,-49.231,-51.923,-33.333,-26.82,-52.841,-49.4,-17.84,-36.387,77.912,-19.50695637,-8.945425712,-14.90789635,-17.58338077
USAU,-29.716,-57.617,-62.439,-48.619,-47.059,3.226,-6.234,-15.187,16.4,26.563,63.158,26.8738842,31.14792666,21.08348481,14.42449592
USB,-18.366,-15.781,-29.543,8.620149824,8.620149824,8.620149824,8.620149824,-13.535,27.552,3.863,49.435,70.44607778,6.30595621,5.824464248,-10.80944746
USCTF,1.853048304,7.379254202,0.789,4.418,5.6,4.96,6.849,7.692,4.443,7.379254202,1.853048304,-1.730723832,10.78696404,29.98530181,-56.99278281
USEA,-11.19106721,-10.29382077,-10.29382077,-26.316,-45.824,49.171,-22.603,-20.652,-1.119,-9.259,-11.19106721,-2.251775546,-15.51516377,-8.569268392,-11.22423997
USEG,2.32,-10,-24.282,-74.586,-67.254,-58.974,-60.69,-17.391,-27.281,-36.458,24.561,-14.73572113,-12.01221576,-13.62597947,-13.10011973
USFD,7.974,-17.097,-4.104,-8.054,20.3732,21.051,52.192,22.621,42.954,24.994,61.201,75.66410369,22.23674088,14.87886912,13.06886083
USIO,-53.198,-55.72,-65.947,-48.608,-18.427,-35,-11.707,-13.793,-19.833,-6.41,-22.652,-29.43753552,1.3490873,6.936420082,10.19337655
USLM,-19.154,-24.906,-2.912,40.943,42.28,100.719,65.622,55.97,121.595,86.316,186.04,234.9028953,100.738726,79.72812704,66.20541488
USM,-18.474,-6.167,-4.959,-32.324,-33.741,16.173,45.024,64.19,48.596,45.527,27.67,92.99154166,19.21470232,16.83021293,14.55377071
USNA,-11.232,-29.299,-29.2,-80.062,-26.7703,-6.733,-10.878,-20.813,-23.982,-40.557,-14.947,-49.96255214,-2.305917091,19.84997686,24.27652592
USPH,-13.564,-18.72,-16.786,12.103,11.698,18.029,-4.113,-1.583,5.738,-25.101,14.886,24.98818494,27.6153656,24.57920345,19.40354304
UTHR,-5.945,10.884,24.822,45.34,17.193,5.396,-11.658,-10.08,22.58,30.077,61.282,60.46403159,27.29880225,20.66559703,18.71102129
UTL,-9.43,2.775,30.604,8.416,8.725,-9.325,-11.443,-7.588,1.857,13.917,16.79,8.789379687,9.349082718,7.534600812,6.348886281
UTMD,-4.492,10.242,-14.516,1.204,10.147,0.346,-12.205,-25.611,-20.421,-30.286,-16.063,-38.70758546,2.236972895,-8.319192336,-14.7801077
UUU,-64,-30.092,-24.447,-18.93,-14.815,-42.257,24.878,-37.642,-30.905,-40.909,-7.768397414,-58.59501489,31.23813032,52.46134638,54.16654916
UUUU,12.762,32.952,-17.836,-25.635,0.676,-13.037,10.854,-2.439,8.85,-19.11,-21.41,98.2429218,101.1856071,87.58744123,79.59492861
UVE,-8.53,-10.664,-5.481,67.215,26.489,22.767,20.376,4.863,199.995,30.006,31.38,1090.57617,-1474.42285,60.87944739,289.4370097
UVSP,-12.615,-7.079,-5.414,-4.684,-28.052,-21.362,-41.095,-29.63,15.518,44.951,70.666,69.57881181,37.63144824,23.20549439,12.28485715
UVV,13.258,5.964,1.106,-4.225,-15.44,-6.791,-7.979,8.824,-1.373,-1.604,3.339357532,0.685249797,14.8615481,22.85418599,10.32284123
UWMC,-51.482,-45.71,-47.599,-0.433,32.778,63.951,56.334,38.478,44.481,28.012,6.207,73.90273484,17.48364783,10.77389902,12.43229819
V,-6.839,-14.751,3.349,8.2215,3.784,12.184,18.069,15.771,18.714,7.199,24.735,34.32592566,17.25886321,39.10472697,19.38457424
VABK,2.652,-11.433,-9.258,0.921,-11.672,14.545,-5.48,-16.782,16.177,-6.376,36.227,74.93003857,20.59590167,43.96623874,-7.689480942
VAC,-24.825,3.804,-17.513,-0.923,-2.633,-23.908,-40.567,-38.106,-14.616,-29.818,16.466,28.23901892,40.81166586,71.78813477,46.51471463
VALU,100.126,155.292,106.156,21.941,-24.05,-34.735,-31.211,-4.561,-20.658,-7.944,-12.121,-33.3749768,-0.982919601,-0.908820688,0.645256412
VANI,-71.206,-43.956,-80.392,-77.477,-70.721,-80.065,-36.25,88,45.933,-4.918,36.275,272.557284,-141.0646464,-286.3526696,-356.7830545
VATE,-15.818,-53.488,-81.395,-15.625,-13.057,-6.667,33.75,-70.593,-43.977,-66.369,-51.963,-102.0206204,-13.36610436,-4.378230735,-2.426882108
VBFC,14.694,8.764,-10.438,1.869,-13.694,-8.654,-23.761,-23.321,18.494,0.589,95.961,70.14746484,85.03994926,73.09187315,39.34252688
VBIV,-59.849,-65.677,-80.134,-72.85,-90.283,-95.673,-96.352,-94.277,-56.776,-65.26731997,41.19751958,59.19780027,484.1971214,354.5806628,128.8674116
VBTX,-8.787,-8.239,-26.98,-31.938,-52.17,-32.199,-44.062,-26.969,2.923,5.716,69.85,45.20270058,56.57279181,21.64125935,36.51201123
VCEL,-45.132,-35.482,-58.126,-21.296,10.113,9.14,99.83,49.281,56.004,37.222,41.849,98.70353792,33.34474906,5.548531428,-8.246526191
VCNX,-45.37,-52.444,-70.106,-69.735,-66.102,-77.664,-89.863,-92.93,-101.796,-89.639,-71.071,-189.6062544,-84.7693389,-90.33158259,-88.18883149
VCSA,-76.75629093,-60.294,-75.709,-89.025,-82.936,-83.178,-77.944,-53.884,-82.492,-82.46,-68.124,-129.3636757,-71.59145889,-71.99153424,-72.43391612
VCTR,-13.613,-18.691,-29.685,2.709,18.054,20.558,11.489,17.847,56.148,47.368,101.585,138.039642,58.57796376,46.89567151,40.76492336
VCYT,-46.939,-36.146,-51.627,-14.748,3.697,6.826,-4.457,-0.633,-76.672,1.084,61.296,-524.1454582,-2043.226766,-2682.31134,-2482.98927
VECO,2.939,-5.343,-28,-23.151,-15.459,28.311,38.111,71.518,52.333,24.583,21.078,130.3946769,31.40444937,20.43254651,18.28340012
VEEE,56.305,60.998,-50.249,-61.031,-50,-72.676,-35,-36,-67.435,-78.608,-62.538,-119.7898886,-57.94069157,-62.07827993,-61.49930726
VEEV,-14.2,-34.798,-46.49,-33.741,-16.289,3.74,27.417,4.622,17.106,-8.246,0.12,74.98249742,33.84905167,70.09797657,38.35633171
VEL,-10.64,-12.217,-30.909,-25,-19.517,11.684,41.009,117.61,70.49,43.308,54.121,155.209659,51.42095386,47.09826978,47.94560555
VERB,-68.165,-73.228,-89.332,-87.09,-87.191,-94.915,-97.317,-94.612,-103.393,-93.445,-77.59,-162.4762318,-60.14752721,-53.10397534,-47.74871517
VERI,-59.044,-67.272,-79.005,-71.898,-46.701,-65.9,-70.638,6.139,-22.899,-43.84142901,-16.58226649,38.80370991,68.46749963,60.1622869,53.08354853
VERO,-62.773,-75.206,-87.816,-87.324,-69.137,-74.984,-42.39,-73.704,-81.288,-70.232,-81.714,-144.7069402,-62.21047974,-62.79090016,-63.62001981
VERU,24.724,115.188,-16.259,-33.833,-86.379,-93.192,-79.897,-80.856,-53.537,-25.688,-23.75669799,11.94995998,2.642970399,7.219616853,10.86743289
VERV,56.305,-52.837,-55.882,-15.223,31.889,-25.2889,-14.023,-12.996,-54.462,-69.778,-65.882,-109.6285056,-47.75113366,-40.9820883,-28.52869309
VERX,-31.947,-35.819,-25.726,35.455,84.322,66.158,68.281,87.808,52.849,76.723,83.549,-65.42279418,1499.518958,-12864.45476,114642.2255
VERY,-32.177,-29.96,-10.6,23.847,5.895,-8.624,57.857,45.956,43.633,17.51701814,8.214160096,79.34318143,10.07557821,2.658679855,-0.739657103
VET,144.005,285.758,101.28,-39.447,-33.613,-44.815,-29.34,37.72292695,37.72292695,37.72292695,40.08631451,-13.02112241,-0.433207479,6.855599339,10.6127532
VEVMQ,56.305,-75.276,-72.275,-68.017,-57.371,-29.936,-29.402,22.427,24.229,-9.54892499,-10.42331138,133.8267501,75.2814887,42.87429735,33.83010019
VFC,-38.606,-43.352,-63.033,-54.828,-64.293,-58.31,-43.636,-46.167,-20.318,-7.563,43.613,-9.847121304,66.92057722,29.78017607,48.69396168
VFF,-59.857,-71.299,-80.454,-82.894,-77.679,-75.649,-60.166,-24.078,-10.291,46.974,23.024,28.15077938,-65.08006837,-63.95086573,-50.69367564
VFS,-10.93110759,-1.41,1.844,5.651,-26.08196364,60.878,-51.71,-51.227,-43.485,-76.762,-10.10860759,-98.60513352,-5.993502899,32.28441923,-22.86599225
VGAS,-28.23589628,0.687,2.674,-50.15,-50.2,-50.737,-62.657,-19.679,-25.684,-11.847,10,-19.18139556,-9.554351668,-23.36878068,-27.20583047
VGR,-22.342,-26.105,-34.984,17.682,3.7,10.066,3.027,-18.548,2.247,15.617,3.82211359,1.075101859,12.04017681,11.06822249,10.4537366
VGZ,-21.698,-33.775,-27.237,-33.333,-22.169,-15,-37.975,-11.667,12.389,4.902,103.207,30.86827227,34.05455901,23.40803595,17.93282402
VHC,-71.667,-52.785,-69.977,-27.624,-64.479,-77.831,-74.615,-78.359,-54.902,-16.493,-9.848,-72.26655388,-4.052468797,-6.69729358,4.961219004
VHI,27.673,125.762,13.015,-13.708,-60.546,-71.608,-56.937,-36.547,53.337,14.8,241.13,229.1818862,170.2385146,139.3936638,40.97185923
VIA,-21.655,-28.237,-36.623,-66.811,-73.794,-75.439,-80.137,-41.151,-44.883,-45.15343836,-24.22769605,17.1956164,25.80970019,54.50042093,44.35091835
VIAV,1.168,-10.024,-4.52,-59.601,-19.9312,-38.791,-59.511,-18.611,-8.153,-19.921,18.652,69.265727,41.23873274,27.87051407,-11.13899436
VICI,-3.495,6.451,4.203,24.138,10.212,-2.239,-11.068,-11.29,-2.989,-4.55,15.239,-4.027277229,8.730884066,8.373551373,8.37984723
VICR,-27.976,-35.455,-68.801,-34.486,-34.19,4.087,-19.204,-21.553,-7.04,-45.783,17.922,22.28986268,59.3865217,73.46487133,59.4584345
VIGL,10.0850303,12.37174666,12.37174666,32.791,315.247,-20.627,-33.795,-71.531,-31.386,-51.316,-42.512,31.46463123,-4.61816466,6.312247972,-29.10078027
VINC,-85.968,-89.966,-93.192,-76.25,-27.511,-40.541,-13.978,432.632,45.206,-14.68559135,7.063750372,-197.2879135,-160.8028814,53.06445164,27.99793348
VINE,56.305,18.872,-10.85,-85.373,-84.722,-87.072,-71.613,42.857,0.395,-8.434,42.5,84.13313965,54.6180019,32.52788839,8.104143769
VINO,-68.957,-87.407,-95.563,-96.508,-95.69,-88.785,-95.494,-94.751,-97.117,-87.371,-112.2870271,-119.1829991,-114.6456065,-167.1390567,-193.4566082
VINP,-3.429,-14.077,-9.839,-37.153,-32.037,-13.697,-7.782,24,11.164,5.29,3.977,55.19817657,43.5639451,53.45543698,53.0707891
VIOT,-81.178,-70.902,-76.581,-41.457,-22.41630744,-39.859,-22.41630744,-35.52,14.29,114.286,-20.56499922,18.25365708,-25.49573144,-24.26402837,-20.14723238
VIPS,-61.222,-29.944,-8.076,57.093,65.344,49.449,60.521,11.233,21.01,-22.572,13.03582578,6.418906016,-7.844381894,-6.735895667,-6.674464622
VIR,-49.916,-23.522,-40.567,-9.488,15.835,-52.774,-59.817,-47.807,-40.566,-28.561,6.963,-61.39891818,-8.590471689,-10.56884345,-10.83128807
VIRC,-14.063,-4.878,36.648,38.486,35.382,14.815,5.613,93.85,140.065,227.295,158.661,340.1536633,92.18097144,70.91396478,54.93714348
VIRT,2.169,-4.906,-21.983,-42.284,-30.237,-18.745,-20.756,-17.218,15.982,47.989,73.584,31.04051595,46.54215642,62.92389005,95.60425484
VIRX,-69.843,-66.952,-41.637,-42.434,-53.68,-59.366,-79.216,-53.714,-65.266,-73.05,-77.213,-49.03524402,-4.886814118,-8.402884761,-7.463165729
VISL,-69.742,-66.407,-78.415,-67.453,-59.606,-64.76,-62.278,-54.783,-8.03,47.826,49.329,36.48556548,31.76129031,-15.84301548,-55.26802405
VIST,217.1,64.387,102.047,207.637,133.341,292.97,120.984,63.232,137.612,71.121,56.32,221.0435868,108.999729,100.7192591,104.3434525
VITL,-42.582,-26.463,-25.167,24.824,25.252,-1.338,-14.807,24.453,100.685,137.378,174.061,284.3626115,115.9124733,100.265122,88.9180362
VIVK,56.305,18.872,-10.85,-40.291,-23.179,-32.68,-9.091,-29.512,8.475,94.175,-6.967725322,19.48177537,-12.17565743,-25.64949656,-27.71209923
VKTX,-65.409,-45.734,-36.93,186.059,788.636,349.057,157.108,129.428,363.248,253.011,465.979,824.9058301,111.4982723,55.85226768,-48.82514995
VLD,-73.293,-36.257,-76.709,-77.574,-25.188,-73.761,-59.783,-73.709,-90.537,-97.043,-65.58586088,-148.390386,-53.56930091,-64.49502923,-63.72527864
VLGEA,13.44422869,17.17933422,17.17933422,8.002,-2.408,-6.93,15.235,5.19,19.355,24.233,28.716,49.68880968,30.71153249,19.26147176,12.43128268
VLN,56.305,-61.847,-61.339,-26.437,-19.048,-34.737,-40.052,-47.098,-25.121,4.839,-15.948,-17.72880525,-21.25342542,-22.14798009,-22.81237894
VLO,56.206,61.901,61.103,54.275,-0.77,14.574,-1.089,5.55,18.468,25.13,2.01,64.63373353,5.385700275,8.703398411,18.56744814
VLY,-18.621,-11.905,-15.08,-17.824,-39.068,-13.598,-35.761,-28.659,-4.548,-21.896,29.172,43.45200276,22.02928277,42.91354547,23.11782386
VMAR,-22.222,-30.761,-19.751,0.568,-23.81,-36.99,-70.73,-81.946,-90.141,-88.652,-61.65506122,-172.3861077,-87.78132884,-88.39425364,-88.64302977
VMC,9.009506032,-3.251,-13.782,0.087,9.312,31.38,14.582,39.915,32.12,6.735,42.614,57.49397589,17.73683441,26.71619534,0.579030574
VMD,-49.055,17.578,18.262,151.397,110.742,4.774,-8.996,4.222,-3.747,23.01899537,34.20640446,-14.98704634,-2.290407253,15.53860296,25.58784886
VMEO,56.305,-81.674,-83.255,-72.27,-65.268,-31.479,-8.951,11.732,1.564,-6.41,-31.04208043,42.92800866,-53.01756062,6.518829618,-20.1170733
VMI,2.283,9.36,34.17,54.785,12.637,14.134,-33.726,-34.831,8.623,12.767,58.805,34.58861137,34.77091531,27.65017271,22.89624238
VMW,-23.756,-18.095,-20.295,1.666,4.465,0.879,42.245,8.740439399,8.740439399,8.740439399,5.941060029,35.28618287,36.69093898,28.31827214,7.292389171
VNCE,-19.238,-41.109,9.985,-32.184,-24.808,-41.935,-74.661,-84.224,-52.792,-69.778,10.695,-56.85117419,38.25725233,61.85672977,78.53623508
VNDA,-45.174,-42.362,-44.249,-43.362,-33.438,-42.33,-66.634,-43.551,-11.419,-5.051,48.521,40.53183501,77.9389253,68.6639399,69.62797254
VNET,-78.228,-67.156,-66.601,-35.317,-41.775,-36.505,-30.178,-49.703,-44.045,-38.838,-50.23243854,-65.00024316,-51.11741589,-77.62373602,-60.2442335
VNO,-17.108,-30.485,-45.783,-42.342,-61.256,-25.316,-14.71,13.836,44.564,21.308,108.35,163.9183026,62.06580968,46.48961257,34.986557
VNOM,62.957,63.773,53.22,3.783,-9.502,-2.073,-15.353,23.186,44.594,36.26,88.897,136.6455817,100.6728503,49.99301681,23.89240633
VNRX,-25.24,-36.875,-53.889,-52.469,-18.376,-39.109,-53.434,-53.247,-34.901,-55.122,-6.856,-1.636392634,68.41440319,63.55479663,17.65249441
VNT,6.87028621,-22.376,-73.096,8.833,2.964,20.429,77.14,47.894,39.965,18.408,17.864,58.05779195,11.6244343,11.9684529,12.8079749
VOR,-81.387,-64.301,-75.172,-33.766,-2.5,-48.394,-50,-64.706,-55.866,-53.64568952,-32.83786877,-60.36489524,4.074319179,11.68780197,0.564191179
VOXX,6.242798581,-3.252750834,-3.252750834,-5.422,89.274,24.479,7.895,19.625,-16.882,-74.956,-20.796,-57.53773226,1.793223924,8.079695581,12.45606631
VOYA,-6.566,-10.805,-3.4,7.714,5.591,21.789,4.575,-7.256,10.08,-4.088,21.349,24.10814733,4.368121873,13.63649463,-0.782321893
VPG,-0.603944738,-12.467,-11.373,40.154,-8.608240003,19.912,-10.508,-23.865,-14.628,-23.044,-22.432,-27.83140003,-13.52670854,12.79437887,15.88388229
VRA,-20.02,-54.243,-66.699,-43.362,-26.766,3.466,96.512,58.28,22.93,7.538,-29.734,1.518512222,-7.279582654,-5.123859414,-4.462510457
VRAR,56.305,-18.667,-64.072,-45.365,16.571,-69.836,-74.167,-76.93,-72.309,-58.913,-43.548,-110.4627928,-43.90640856,-38.27617824,-29.25180455
VRCA,-47.13,-67.961,-80.697,-15.367,7.566,45.73,34.874,-27.51,-9.023,-41.021,-75.171,8.959616469,-18.33939337,-6.953637149,-6.348261868
VRDN,-22.875,85.968,7.004,45.966,87.648,-14.773,-31.152,-33.095,12.916,-19.36,60.329,115.5499485,103.6111764,72.77775564,33.07399259
VRE,-7.657,-24.35,-20.51,-5.679,-2.575,22.704,-4.781,-3.29,5.06,-5.295,15.681,5.342905911,7.658138552,7.604928666,-2.609658716
VREX,-14.77428948,-12.287,-46.806,-19.603,-20.157,5.165,-13.726,-9.539,-17.596,-37.983,-11.43458948,-31.89655578,-8.763568122,1.746810288,4.670863031
VRM,-96.95,-93.519,-95.304,-70.092,-14.815,-19.919,18.681,-77.508,-63.922,-95.457,-89.734,-119.5960885,-20.72378068,-44.21885301,-68.09211681
VRME,-30.581,-51.081,-66.94,-44.521,-20.264,-36.464,-15.702,-13.889,-15.59,-1.739,3.922,-29.6683469,-66.03443759,102.4561685,238.2748101
VRN,62.26,116.522,56.262,-0.137,-0.148,8.969,7.252,0.413,-5.366,-9.091,-38.79,-0.949933372,-59.79793237,-35.51692775,-28.92350698
VRNA,-40.294,60.48,138.878,260.036,453.448,99.801,20.972,-14.286,61.976,7.784,155.355,102.231166,90.80668714,62.21444723,50.49468835
VRNS,-24.224,-52.814,-72.337,-27.342,-39.374,14.619,94.789,70.287,-31.751,74.209,49.732,-494.141672,-628.4925189,-855.7892042,-1330.084148
VRNT,13.519,13.427,2.993,-21.701,-27.479,-28.098,-32.034,-35.714,-26.281,-25.186,-14.027,-22.62988377,-2.608625705,0.198862021,1.977034355
VRPX,-68.613,-65.289,-77.265,-61.725,-31.783,-46.429,-59.69,-54.337,-75.064,-88.444,-83.671,-117.8148234,-39.14038725,-31.00492281,-23.16904144
VRRM,-11.496,10.306,0.124,13.383,29.343,23.026,22.443,28.233,35.191,35.522,31.494,70.42847403,21.62862065,20.24037464,19.6163037
VRSK,6.153,0.26,-13.301,-8.222,1.924,22.987,22.472,38.899,21.101,12.619,24.018,5.613964887,20.23034576,5.537004026,-5.099618306
VRSN,-1.86,-21.834,-11.827,-1.686,4.069,14.742,10.087,-3.366,-2.308,-15.617,-9.49,-10.20386466,16.58961535,20.5242697,20.71705484
VRT,-44.741,-56.762,-45.067,25.179,18.319,185.988,154.507,297.843,284.554,124.905,207.99,736.0883559,193.5387976,179.866312,171.5699637
VRTS,-38.081,-34.671,-45.972,-16.073,-2.188,-0.46,13.039,9.801,17.471,-2.685,22.085,63.04845025,8.927219467,23.98345229,-2.511507893
VRTX,16.375,42.886,66.018,21.765,36.27,24.431,20.504,43.339,40.4,37.963,36.75250247,75.76250575,38.28652532,43.89345759,38.29104177
VS,-91.838,-90.871,-91.97,-97.248,-92.566,-94.454,-94.042,-79.776,-78.23,-73.607,-36.659,-90.83997062,33.54329891,82.64919345,146.0704774
VSAT,-25.743,-29.155,-46.007,-26.199,13.219,-24.397,-36.085,-33.817,-44.592,-19.078,-52.609,-101.564131,-36.25280511,-36.63162861,-18.99807826
VSEC,-2.014,-19.221,-23.161,-2.471,18.01,29.013,36.045,81.672,70.776,61.407,98.958,117.5580351,53.90005622,35.87305953,15.03150963
VSH,8.396910622,-17.752,-7.696,9.776,1.148893019,27.847,41.553,5.442,3.88,-26.481,-18.504,-6.576069811,14.90459948,18.2309871,18.14451964
VST,63.413,34.647,11.463,-0.868,-7.588,23.211,52.079,151.221,247.58,159.452,308.345,791.1738425,624.2268213,804.6141658,1024.524961
VSTA,-47.226,-13.621,57.605,-38.795,-10.047,-34.231,-16.838,15.077,-21.978,-15.205,-33.333,-47.3404803,-33.89127159,-26.86149845,-23.76040369
VSTM,-61.745,14.63687264,14.63687264,14.63687264,14.63687264,-34.701,47.784,103.488,36.12,-77.667,-45.262,223.0770829,4.568458946,-49.29381544,4.866209793
VSTO,-6.443,-27.705,-44.633,-28.806,-20.489,2.819,-0.576,8.384,38.424,26.142,70.386,123.391812,106.7403392,131.7517736,130.9385051
VTAK,-92.934,-94.479,-97.698,-92.844,-92.419,-94.825,-87.447,-68.064,-89.89,-66.875,-87.553,-134.5743292,-81.26367644,-78.05144007,-77.93212841
VTEX,56.305,-82.906,-75.314,-50.065,-20.705,20.092,56.684,100.779,34.384,15.769,17.577,-4.598335511,-348.4596205,-691.4730112,-1270.125781
VTGN,-61.195,-93.636,-94.222,-83.065,-94.487,43.143,-25.897,-37.372,-6.564,-54.89,7.958,27.67308865,-207.4298773,24.83916685,-69.41117961
VTLE,88.754,44.259,-7.305,-36.592,-35.455,-17.83,-19.417,6.461,-17.011,-32.76,-44.345,5.822786311,3.58055103,8.226618884,9.2012259
VTNRQ,467.647,-6.137,96.491,21.489,-33.575,-37.949,-54.688,-86.858,-319.748,-90.062,-298.6335909,-1329.182416,-1651.519122,-739.3184723,-42.65831474
VTR,4.017,-16.038,-26.843,-3.683,-17.746,-8.212,11.623,-13.297,15.102,25.529,48.571,26.3996653,10.64387048,-20.09846505,-67.20450483
VTRS,-30.319,11.74049431,11.74049431,11.74049431,11.74049431,9.019,-15.953,9.732,16.43,10,42.95,42.83181721,19.12797394,13.58615193,10.55051575
VTRU,6.695,2.548,61.455,-9.109,0.131,-9.147,-50.225,2.298,16.27,14.30691363,30.34627977,122.1531363,106.0620769,96.75047002,36.20425074
VTSI,-1.835,-33.976,-44.258,-23.372,10.654,18.613,18.026,138.5,66.738,13.462,20.909,190.9190767,11.5022127,16.2618841,21.99270103
VTVT,-83.465,-30.102,-38.66,32.829,121.503,-47.372,-58.711,-57.336,-45.586,-53.225,-8.463,-48.40613598,-25.68360264,-22.86318803,-19.70253378
VVI,-34.342,-14.582,-38.532,-26.939,-21.753,-23.325,-10.884,44.03,40.486,11.7,48.782,172.6112204,117.8608736,48.58504877,-17.94060581
VVOS,-90.099,-55.285,-86.946,-86.567,-21.667,-27.543,-71.849,-46.333,-33.121,-72.371,-16.354,35.72419282,144.0787649,107.2828037,68.76214422
VVV,-13.306,-9.041,-9.257,3.185,42.197,23.687,5.467,5.916,12.349,10.117,12.7725174,16.56027504,9.854216548,13.69417288,15.76678457
VVX,-7.339382383,-28.161,-55.128,19.388,23.669,78.9,-3.757,-12.225,3.442,-14.213,52.001,-80.05397277,-21.89876211,-22.67521448,-49.51784724
VWESQ,56.305,-45.03,-80.721,-71.27138056,-85.383,-87.161,-64.486,-41.701,-92.412,-71.27138056,-62.20245922,-176.3003959,-95.82440972,-81.82293723,-68.27424521
VXRT,-54.401,-50.633,-81.713,-85.039,-72.785,-82.517,-47.143,44.737,-13.681,-16,7.207,11.63087283,20.59533775,22.69858364,23.71480662
VYGR,107.299,112.821,34.961,40.076,33.28594111,33.28594111,33.28594111,33.28594111,33.28594111,-12.03,5.239,11.69622144,12.13711688,11.07822983,9.581842971
VYNE,-89.572,-84.146,-79.703,-78.051,-8.71,5.828,-27.288,-7.884,-32.7,-71.215,-9.339,-86.30400945,-38.94611853,-44.29414897,-47.17081888
VYX,-23.432,-21.58,-46.232,-37.564,-34.97,-20.74,-23.471,-50.952,-32.87,-54.51,-14.136,-33.41206816,25.75355652,32.09873732,35.11536035
VZ,-13.956,-18.252,-31.368,-24.962,-19.955,-25.291,-5.38,-0.725,4.664,17.396,20.046,21.93675904,17.63767038,4.607254285,2.145895545
VZIO,-68.26,-51.622,-53.201,5.114,14.135,-30.268,-42.671,14.182,36.489,50.687,114.962,112.0403733,90.9429352,79.84281308,73.87911151
W,-76.427,-77.22,-85.343,-69.836,-46.301,34.589,18.473,40.986,27.48,-40.935,-9.531,121.2971543,86.09488416,74.8640801,25.94688075
WAB,31.10762975,40.96260993,40.96260993,40.96260993,7.198,23.444,10.985,27.926,49.227,33.947,80.031,119.0274482,33.09271339,24.74793774,20.47764639
WABC,-8.929,5.08,10.208,-7.131,-34.993,-17.218,-23.947,-17.027,1.063,0.287,20.422,43.86147144,2.664564931,1.194876338,1.706974587
WAFD,-6.517,7.024,-0.983,3.912,-18.32,-9.142,-19.825,-20.198,-3.775,6.579,-1.040611108,23.71012182,11.6017731,2.323924851,9.588190964
WAL,-27.563,-17.712,-44.429,-22.068,-64.105,-33.504,-39.763,-22.166,32.533,-1.32131949,3.897331442,225.5638051,115.2390209,86.51197997,8.67331355
WASH,-9.645,7.12,-17.369,-19.277,-48.506,-40.273,-46.514,-40.554,-6.176,-10.533,48.606,52.20928905,28.14392656,40.70815761,13.249153
WAT,5.352449185,7.841,-15.8,-14.492,7.861707799,-16.949,-25.589,7.293,14.438,15.255,48.544,58.07607799,40.24406655,36.07641586,19.64500944
